Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,
2024-06-24,206.54261779785156,177.95486450195312,441.6980285644531,211.06761941054305,179.61307394202115,446.71024735686916,205.0045103276704,177.4087439914935,440.45482751735335,206.12584292738626,178.88823134690676,443.79958875342635,80727000,18298000,15913700
2024-06-25,207.46548461914062,182.73094177246094,444.9342346191406,209.75775393646785,182.98910099326696,445.3979659147229,207.0090082596573,178.15348288701358,440.7902515475345,207.54485732874397,178.35206806848578,442.27024120018433,55549700,23130200,16413400
2024-06-26,211.61337280273438,182.58203125,446.1280822753906,213.21101716086312,183.20757389828267,447.5488747436615,209.02340313251779,181.19190449042478,442.21104180989477,209.87680350658064,181.34085475988653,443.0102338094888,66213200,19839000,16507000
2024-06-27,212.45684814453125,184.10121154785156,446.80889892578125,214.0842609953053,184.73669324083986,450.08461670642896,210.72027890747495,182.7210240356858,445.74328947401983,213.0423164247351,182.87988309562385,446.1478236075156,49772700,18848900,14806300
2024-06-28,209.00357055664062,180.86419677734375,440.98760986328125,214.41175609103416,183.8231718610113,449.3051447547128,208.686034302842,180.6755507145743,440.4548051400977,214.1140554431902,183.0188920765721,447.02596302446955,82542700,29156600,28362300
2024-07-01,215.08651733398438,181.6982879638672,450.6371154785156,215.84067914098924,182.58200489120532,451.2685620568994,210.29358412725625,180.02021516731907,439.71478489170136,210.46227761796723,181.7379989393426,442.6747641221356,60402900,16006100,17662800
2024-07-02,218.57949829101562,183.93240356445312,453.1531066894531,218.68865467979296,184.2600759255339,453.4589688152071,213.4491783018458,180.27837266146466,447.06540254269134,214.49110775455017,180.7649192250836,447.1542284209129,58046200,17372500,13979800
2024-07-03,219.8496551513672,184.50831604003906,454.6231994628906,219.8496551513672,184.77639921891327,454.869864398923,217.3489913614819,182.7011560285435,451.7717684597979,218.31154803460532,183.54516199454144,452.07763057164084,37369800,10242100,9932800
2024-07-05,224.60289001464844,189.2545928955078,461.3226013183594,224.71204639614564,189.51275214509135,462.1020709028193,219.9488822406841,184.4884722534956,452.8471982115864,219.9488822406841,184.5480462994703,453.4786447544731,60412400,20967500,16000300
2024-07-08,226.0715789794922,187.69564819335938,460.0202331542969,226.10134753003678,188.8276004007438,461.4607780718062,221.53664465186893,186.4544718628467,458.26398000009,225.34717053841655,188.55950207105113,460.326095268591,59085900,21035900,12962300
2024-07-09,226.92495727539062,187.64598083496094,453.40960693359375,227.63943274976205,190.00918519904204,461.09566431646033,224.63268810415036,187.38782163636898,451.89014256478214,226.180713251394,188.9665941471782,460.77007986409006,48076100,15121400,17207200
2024-07-10,231.19195556640625,189.8304443359375,460.0301208496094,231.29119415797783,190.39642795230205,460.2373109717691,227.49058625437067,187.69562734501247,452.73869064735504,227.54020555015646,187.81477541116223,455.0672233776237,62627700,15952500,18196100
2024-07-11,225.823486328125,184.26007080078125,448.63421630859375,230.60648662367137,189.51272208583228,458.57973369334036,224.03729767642758,183.77352425069444,445.5262138972975,229.61416127735984,188.5098571184734,456.8037581244286,64710600,25625800,23111200
2024-07-12,228.77066040039062,183.76361083984375,447.4994812011719,230.8545495178413,185.7892039533301,450.2719924645197,226.92493479803437,183.18770320192158,444.6381741807962,227.16309831312876,183.77353479614163,448.26907453921035,53046500,22898400,16324300
2024-07-15,232.60107421875,185.21328735351562,447.90411376953125,235.40935699641528,186.91122316515236,451.1601094621715,231.3011303310065,183.61465170436622,445.4078654604088,234.66511292556817,183.61465170436622,447.2529146310032,62631300,16474000,14429400
2024-07-16,233.01783752441406,182.62171936035156,443.5233154296875,234.4567062015191,187.34811338839907,448.23954820722287,230.54694204130521,182.0755987428797,440.7014827721708,233.19644881294397,186.03743905754484,448.1606286695201,43234300,18290700,17175700
2024-07-17,227.1234130859375,179.74220275878906,437.60333251953125,229.68361410453295,182.2543425380115,438.9156068819966,224.90059902579642,178.63009842037727,433.3212327097638,227.6890306172661,181.6784348799773,436.68574615539535,57345900,20734100,21778000
2024-07-18,222.45950317382812,176.43569946289062,434.4953308105469,228.67146993188885,181.21174353968178,438.7182331565263,220.5641731481692,175.22431015700485,428.60497114914784,228.51269423226466,180.64575986268414,438.41237105587203,66034600,25315700,20794800
2024-07-19,222.5885009765625,176.40589904785156,431.2789001464844,225.0593965950336,179.01732353591333,435.2551685021854,221.56640705838353,175.87964153783852,426.2370824437522,223.09459660515446,177.61728826175099,427.322414370217,49151500,18881900,20940400
2024-07-22,222.24119567871094,180.38758850097656,437.0310974121094,226.03187070395737,181.41031651236526,438.6689563053254,221.3778623137636,178.95775104592673,433.05485959349295,225.26777593230437,179.3152104096892,435.8964446559175,48201800,24100300,15808800
2024-07-23,223.28314208984375,180.50672912597656,438.9156188964844,225.19833806517673,182.31388893241848,442.40840302613475,220.9710219946754,180.25849388780003,437.1889642431626,222.6480544130964,180.76490347036915,437.9782800404941,39960300,36352700,13107100
2024-07-24,216.86279296875,171.4114227294922,423.1783752441406,223.0747598557794,174.9462905344622,435.5905721860423,215.46362561910502,170.60714288242724,421.88585333621705,222.28089648286087,172.37457678491225,434.5743138131604,61777600,49585200,26805800
2024-07-25,215.82083129882812,166.0991668701172,412.81842041015625,219.1550448561193,172.19582391606315,424.0663351847354,212.9728474396388,166.00980581766575,411.94030891768244,217.2497669876539,171.30218308939462,423.0796754657291,51391200,44852000,29943800
2024-07-26,216.28724670410156,165.82113647460938,419.5968017578125,217.80550332568987,166.90343845965242,423.19813411147953,214.35220009781358,162.90188769573447,411.7035233681291,217.02155779536062,165.9700715547249,412.6211398648851,41601300,41336900,23583800
2024-07-29,216.56509399414062,168.3332977294922,421.0373229980469,217.61695646267233,169.22693862858085,426.38500194360023,214.0941983741811,166.80417515412134,419.0344049240428,215.29491873308154,167.63824201341453,425.8225986635412,36311800,20293800,15125800
2024-07-30,217.12075805664062,169.0879364013672,417.27813720703125,218.639014410175,170.02130347692145,423.32633592791996,214.46131863143154,167.25100442280618,411.79228152562297,217.50776428123407,169.0383014663059,422.01409176409487,41643800,18959700,32687600
2024-07-31,220.3756103515625,170.32908630371094,412.76910400390625,222.10226187087767,173.01996298271357,416.1533396507724,218.93674165630796,168.80988784082692,406.7109988096176,219.7405227481965,172.01709806342805,414.8904164009859,50036300,25729100,42891400
2024-08-01,216.6841583251953,169.5546112060547,411.5456237792969,222.7571844619209,172.82139580223534,421.75755796351626,215.35444602521784,167.6878923021726,407.57926252131097,222.64802807062824,169.0482167160951,415.1765544542287,62501000,24531400,30296400
2024-08-02,218.1726531982422,165.48358154296875,403.0406494140625,223.86860618805187,167.32051364473287,409.46381430513844,216.0391597412521,163.50762313025547,398.9460172931046,217.46809553371503,165.26513327016306,406.98728858808795,105568600,29130100,29437900
2024-08-05,207.6639404296875,158.12586975097656,389.8785705566406,211.8614726265992,163.26929736266635,395.6900105848848,194.4957781490091,153.8363569379613,380.43623009500715,197.562059997048,154.40234063596142,383.97836487999916,119548600,53630700,40709200
2024-08-06,205.6395721435547,157.1726531982422,394.27911376953125,208.3783997216886,159.436573034586,400.2582999432438,199.52685967053256,155.3059340768458,393.18393582915473,203.72439154098564,158.20532051321726,394.6639255499671,69660500,49004600,24946500
2024-08-07,208.20970153808594,157.8180389404297,393.11480712890625,212.00037630720823,161.82951376084208,404.6093863218842,204.80601788828693,157.3513554761563,392.1676222717273,205.31209833985366,160.11173013870962,403.1886240913476,63516400,25138600,20650900
2024-08-08,211.6729278564453,160.88623046875,397.3180236816406,212.55609685346144,162.5345161798724,400.4457182788044,207.22731432081122,159.07908571101373,394.6047093244423,211.4744658055274,159.37695589283805,397.07135874007713,47161100,25578800,20203000
2024-08-09,214.5804443359375,162.5146484375,400.60357666015625,215.11629337558463,162.63379650679866,402.6064947272633,210.3432107490655,157.9371899119943,396.89375651412195,210.47221789303094,158.88048081312152,398.64013341356633,42201600,28602300,19276700
2024-08-12,216.11038208007812,161.1444091796875,401.3830261230469,218.07745621052726,163.73598613275442,403.3070245629386,214.19298467780987,160.6975887017958,398.84730349296393,214.65991863613397,163.1898806325975,401.6296910455733,38028100,15895300,16762900
2024-08-13,219.8259735107422,163.00120544433594,408.4870300292969,220.44192247615112,163.56717396094234,409.41449264240543,217.58071280084246,161.81960317762199,404.10625814496586,217.58071280084246,162.25649966122157,404.1259805010332,44155300,18551700,19414300
2024-08-14,220.2730712890625,159.23794555664062,411.29901123046875,221.57451989101062,162.06783350679044,412.1475543601763,218.2662494296801,156.5967339743886,406.94786778270196,219.13058217600258,161.25361460284537,409.2664943452795,41960600,40591100,18267000
2024-08-15,223.25344848632812,160.16139221191406,416.162109375,223.87934187315213,160.49898852805327,416.2411711538097,221.30623303799138,158.4833194361169,412.8310776655769,223.1342364732981,159.36703635252704,414.94631960204117,46414000,31524300,20752100
2024-08-16,224.5747833251953,161.8096923828125,413.6317138671875,225.34969177239586,163.89485965448893,416.46852653153576,222.19043681447837,159.99260830608642,412.4752279591184,222.45867901826594,160.3302046522989,415.73709195319884,44340200,24208600,22775600
2024-08-19,224.4158477783203,165.49346923828125,416.65631103515625,224.515201244893,165.51333229993313,416.87376862371895,221.5844407323156,163.10047787030177,411.64492262923585,224.24695901251525,164.11328189947275,414.11601787893187,40687800,22416200,15234000
2024-08-20,225.0317840576172,165.9998779296875,419.8885192871094,225.68748051768907,167.44957853320707,420.93626132598814,223.97870407222223,165.642433695725,416.7650812391523,224.29662301984854,165.72185564699794,416.82438511571235,30299000,18341500,16387600
2024-08-21,224.92250061035156,164.67926025390625,419.2361755371094,226.4921913011218,165.67220118965227,421.4700252660244,223.58131984717622,163.5075820711663,416.8441419181339,225.04172779494317,163.984189478023,419.1768414959673,34765500,22902000,16067300
2024-08-22,223.064697265625,162.6437530517578,410.7454833984375,226.84983046212884,166.4069931043409,421.8555493177983,222.43880384726458,162.15720646482643,409.8163490739685,226.30341677619586,166.07932072756,419.45362155809136,43695300,22493300,19361900
2024-08-23,225.35963439941406,164.45091247558594,411.9710998535156,226.73063334528243,165.0069571091441,414.412543023147,222.866020162344,162.67355443967108,407.32542899154987,224.187342377279,163.5572714789503,412.15890549462074,38677300,13955700,18493800
2024-08-26,225.6973876953125,164.98709106445312,408.70928955078125,225.7967411465175,166.36727853932712,412.4554786638681,222.4288653159012,163.29909428347517,406.58415351672016,225.2801304868265,165.20553931092914,411.55599630876077,30602200,14190400,13152800
2024-08-27,226.54185485839844,163.51751708984375,409.05523681640625,227.356510742363,165.26510295168842,409.5692137906275,223.42234738221904,163.29908400819048,405.5067475085558,224.52510403050715,164.66933228950003,408.0865565785304,35934600,11821900,13492900
2024-08-28,225.0119171142578,161.700439453125,405.85272216796875,228.35991942602843,164.431027060309,410.2018441208808,224.20719049274723,160.38975012916,402.6007521142328,226.43257756563742,163.87496740248727,410.08323636580656,38052200,16407400,14882700
2024-08-29,228.29039001464844,160.63800048828125,408.3435363769531,231.3999685703833,164.798425876507,417.17028122626607,227.38634017099784,159.11880190681103,405.85268326493673,228.59837969678284,163.15014011129165,410.142500929111,51906300,19699800,17045200
2024-08-30,227.5055389404297,162.2267303466797,412.31707763671875,228.89639643358683,162.50475265729827,412.663006834999,225.99545426270925,160.54865737475214,407.36499317358016,228.68777538921813,161.47208537407533,410.7948745382869,52990800,22123800,24308300
2024-09-03,221.3162078857422,156.2491912841797,404.70611572265625,227.50554667965343,160.707501683565,415.02541234976394,219.72664341730942,155.37539838425428,402.32397617802485,227.05848641015993,160.57841450941874,413.0781880012741,50190600,38945300,20313600
2024-09-04,219.40872192382812,155.3456268310547,404.17236328125,220.33264539565292,157.87762958096508,406.4853049884444,216.06070449558098,154.8590954051368,399.6947395600007,220.2134333758585,155.554151121504,401.2169427939581,43840200,19353800,15135800
2024-09-05,220.92874145507812,156.13006591796875,403.6682434082031,224.00850159902006,158.32445729106303,408.3237783354607,220.07435325324454,154.87895042005644,401.4343636867301,220.1836359939166,155.1966988484402,402.9071267784607,36615400,18688700,14195500
2024-09-06,219.37892150878906,149.85462951660156,397.05560302734375,223.7700744804958,156.7158543463593,405.9021060614487,218.33577084564575,149.48724625472917,396.165984591682,222.4884846157397,156.18959691408133,404.33049307771034,48423000,37912100,19609500
2024-09-09,219.4683380126953,147.85618591308594,401.02911376953125,219.82598924771256,152.51924546184443,403.9252302108811,215.2957503769675,146.3747353094781,397.5003824546475,219.37892899374344,151.63435601744013,402.5315288470681,67180000,39260500,15295100
2024-09-10,218.6735382080078,147.8064727783203,409.4111328125,220.0345925843304,150.40148807942415,411.5164809342579,215.31559161387113,147.4883027750186,402.98628422521625,217.49130185519834,149.58618882434916,403.480503347315,51591000,31118800,19594300
2024-09-11,221.20689392089844,150.2921142578125,418.1488952636719,221.6340804054664,150.63015849718496,419.08789343392027,216.46801935094325,146.67301402683955,404.84449566929334,220.01472831742512,149.05922829099612,410.6960629554886,44587100,29607700,19266900
2024-09-12,221.3162078857422,153.8018798828125,422.0630798339844,222.09111639532034,153.931138367879,422.42879711427406,218.38546260882887,151.7735836501272,414.89690341994134,221.04796566036197,152.91699025153633,418.415740735589,37455600,29621500,17395700
2024-09-13,221.04795837402344,156.5559844970703,425.611572265625,222.57790161811045,157.4707006975876,426.83722589839596,220.46181236980377,154.31890238034902,420.5408798146308,222.12091208096655,154.5376253409391,420.9065970976519,36766600,29591200,15874600
2024-09-16,214.90829467773438,157.15252685546875,426.3529052734375,215.80241517960704,157.34143843484944,428.517587221267,212.52394807405793,155.70091765708278,423.2689830915265,215.126845002842,156.4068328344505,425.6214706998335,59357400,18379800,13834700
2024-09-17,215.375244140625,158.40528869628906,430.1188659667969,215.48452689833428,159.628222536102,436.741413807479,213.1001951145831,157.47068317745328,427.2721591954558,214.34203774345596,158.107008079676,435.1401487897844,45519300,20715600,18874200
2024-09-18,219.24978637695312,158.89248657226562,425.82904052734375,221.25660816461058,159.57852752922,430.9886889198146,216.12033408306178,157.6894419945441,425.43367129700556,216.13027852526886,158.9422025434275,429.9705988234429,59894900,23677300,18898000
2024-09-19,227.3763885498047,161.20909118652344,433.617919921875,228.32020097310811,162.8496118323656,436.39542861722236,223.16406850984052,160.41368126049775,431.8486072464737,223.52171975466862,162.77008449382728,436.12856118496126,66781300,26587700,21706600
2024-09-20,226.71075439453125,162.65077209472656,430.2374572753906,231.56884144729943,162.78996770160265,434.1615578880838,226.1345376792504,161.1295575441582,429.1996092968504,228.46920754640476,162.5612924555598,432.1649237095232,318679900,40896400,55167100
2024-09-23,224.99203491210938,160.92076110839844,428.497802734375,227.95258288382507,164.53986181971814,431.41367697848,224.336338501163,160.74178667068307,425.4138807437856,225.8563523524968,163.40640761812853,429.25888919848313,54146000,24150900,15128900
2024-09-24,225.8861541748047,161.3582305908203,424.2080078125,227.8532433973514,162.28289902982328,428.33967197864655,224.2568575968381,159.7674258440889,421.1734954974966,227.15779954496355,162.09398745781283,427.9937125983331,43556100,23332100,17015800
2024-09-25,224.8927001953125,160.5628204345703,427.1139831542969,225.80669443859438,161.87523384572484,428.1123153119531,222.55804543582803,160.37390888064178,423.61493391499886,223.462095237407,160.54293101542476,424.8603454388432,42308700,18869200,13396400
2024-09-26,226.0352020263672,161.79568481445312,426.3232421875,227.00880227293717,163.13793988577822,430.2671006249204,223.9389713421174,161.3482715144051,424.1684543301705,225.81663654010723,162.70046370931135,430.0595370663028,36636700,20319300,14492000
2024-09-27,226.3034210205078,163.00869750976562,423.0712890625,228.02214184296878,164.7486500925775,426.85702409572957,225.8166284941723,161.69628402203105,422.52766014209345,226.9690618971705,161.87524329123835,426.5308226116947,34026000,21101300,14896100
2024-09-30,231.4794464111328,164.89779663085938,425.3249206542969,231.4794464111328,165.19606207708327,425.4435585697777,228.15130238402674,162.32265529939457,420.4519278512811,228.53875664504176,162.38232355982177,423.2590885562286,54541900,20413900,16807300
2024-10-01,224.73374938964844,166.03125,415.8260498046875,228.15128705136544,168.18878935347016,423.52599147760804,222.2798675150603,163.63508311957565,413.9677812470877,228.02214574584622,166.72722798963838,423.49633953955015,63285000,28338100,19092900
2024-10-02,225.30003356933594,164.90774536132812,412.3072204589844,225.8861795938886,166.5582184121097,417.9314360837514,221.56457676904253,163.7842281975384,411.89206315330637,224.41584231153624,165.46452779504156,417.6941904099043,32880600,17760200,16582300
2024-10-03,224.197265625,164.90774536132812,411.72406005859375,225.3298253274289,165.6832659184552,414.69923855591765,221.8626109260752,162.9788810936898,409.5000740881514,223.67072564154154,163.4660733087808,412.8014540867281,34044200,15073100,13686400
2024-10-04,225.3199005126953,166.10084533691406,411.24957275390625,226.5120662505933,167.26412612073125,414.8969119270876,222.66732681912907,164.5299148711692,410.172178794162,226.41271278943105,167.09510397311843,413.40436067339476,37245100,19047400,19169700
2024-10-07,220.24325561523438,162.0442657470703,404.8049621582031,224.2171516536621,167.51268816069472,412.287415913181,219.8856043654075,161.81559051224986,404.2711971193028,223.0349151567562,166.75705707061962,411.190264062665,39505400,22463100,20919800
2024-10-08,224.29661560058594,163.43624877929688,409.9151916503906,224.5052366387564,163.78423021907105,410.8542199929417,221.79305702807565,161.93490844359246,403.4508276328713,222.83620769655573,162.99877252706997,406.14924457508937,31855700,23072700,19229300
2024-10-09,228.04200744628906,160.93069458007812,412.6334228515625,228.25064364916537,163.89358090449505,415.51967581022046,223.36275355639287,158.8228712424478,409.50995436593644,223.7601370790405,162.51156208330087,411.05191562071184,33591100,31181800,14974300
2024-10-10,227.54527282714844,161.14942932128906,411.0320739746094,228.00227752622936,162.13375075790051,412.5246250787664,225.68748134269669,159.47906705048007,408.37317321416026,226.29350107451606,159.94636978765286,410.4291412448218,28183500,14144100,13848400
2024-10-11,226.06500244140625,162.3027801513672,411.5065612792969,227.91286461183438,162.9589793006072,412.3071937353824,225.85636623992795,160.3142629412503,408.4720490414364,227.80358186995707,161.19915249290503,411.3286496589972,31759200,15344300,14144900
2024-10-14,229.79054260253906,164.01290893554688,414.2939758300781,230.21772915238438,165.27560646204375,419.137316675548,227.1081657950345,162.46185274166893,412.692680707405,227.2075041009655,162.70048027253844,412.9397902420181,39882100,19016100,16653100
2024-10-15,232.32388305664062,164.51004028320312,413.8985900878906,235.9401275315396,166.71728049354707,417.5953693595967,230.853530735341,163.68480379630955,410.4588445581101,232.08544385770335,164.83813228183462,417.29881980944174,64751400,20247200,18900200
2024-10-16,230.26739501953125,164.21176147460938,411.3088684082031,230.60517253033711,164.84808640066018,411.5460839058675,228.34005309673006,162.7999160190336,405.7340930599272,230.0885769817669,163.58537367338423,410.36987028679,34082200,16406000,15508900
2024-10-17,230.63497924804688,161.9945526123047,411.9019470214844,232.3238971476739,165.4148047545223,417.61511832115826,229.0156269629083,161.82553046438127,410.78500708577025,231.9066247344228,164.77847983302945,417.4767225011017,32993800,21453400,14820000
2024-10-18,233.4663848876953,162.48175048828125,413.3253173828125,234.63867690560429,163.76435267205474,414.79808063402476,232.4828401919167,162.14370618061358,411.44729085370335,234.63867690560429,162.25307524146882,412.3171212877513,46431500,19757700,17145300
2024-10-21,234.93670654296875,163.12803649902344,413.9381103515625,235.3043021987925,163.5555604691452,414.1160219717621,232.91995571367772,161.6863492090046,408.9662678666254,232.91995571367772,162.01445640921125,411.30886136013186,36254500,20946500,14206100
2024-10-22,234.3207550048828,164.19187927246094,422.56719970703125,234.67840621577702,164.8182671012252,425.60168187753965,231.08203554343615,162.0442768634266,413.2066892964129,232.3636102062686,162.0442768634266,413.6514683614362,38846600,16568100,25482200
2024-10-23,229.25404357910156,161.84542846679688,419.69085693359375,233.60546433739609,164.86798338254357,426.0959170295647,226.27362172475395,161.00030251118483,417.64478266305224,232.55238437433343,163.81405642655295,425.8784594235447,52287000,18280500,19654400
2024-10-24,229.0653076171875,161.7857666015625,419.8193664550781,229.3136761173618,162.39226497688696,421.0549142018695,226.91940013747097,160.0855776572324,417.51628856280456,228.47914643577636,161.89513565846306,420.41240524174606,31109500,22412500,13581600
2024-10-25,229.89981079101562,164.32113647460938,423.1997985839844,231.69799621804017,164.63929136354844,427.51926858228103,228.07182235817814,162.48175184608664,421.638079540004,228.2407111108546,162.7303165163636,421.82588520642906,38802300,19828900,16899100
2024-10-28,231.87681579589844,165.7628173828125,421.6578369140625,233.19813797949908,167.78116139958385,426.94598717649535,231.032372026897,163.00871644109216,421.3711813975522,231.7973512193415,167.78116139958385,426.669225694439,36087100,32138600,14882400
2024-10-29,232.14505004882812,168.705810546875,426.95587158203125,232.80074647701065,169.4018037804766,428.16176733338216,230.80386934668286,166.1306841303376,420.87695281886124,231.57877779482254,166.76700909757434,423.05152881793293,35417200,42169000,17644100
2024-10-30,228.59835815429688,173.45835876464844,427.5291442871094,231.94636045913163,180.9749512117023,433.43012114532394,228.05194445904854,173.06064622942904,427.10412312962825,231.09197226998216,179.6426331826948,432.38237913794643,47070900,68890800,29749100
2024-10-31,224.4357147216797,170.12759399414062,401.6518249511719,228.33013097812315,175.80481742033143,411.3484002261627,223.89923027313517,170.01822493850247,401.60238494770107,227.84332326136388,172.13600066532192,410.55763165325993,64370100,44769000,53971000
2024-11-01,221.4552764892578,170.30654907226562,405.6253662109375,223.87935529424118,171.33064938867685,410.69605883957496,218.83250593091054,167.91039737420323,402.78855349489004,219.5279346472888,169.0935675366594,404.2811047814158,65276700,31796500,24230400
2024-11-04,220.56114196777344,168.26834106445312,403.7374572753906,221.33605042122997,169.7497767581588,405.6748178590432,218.2761640538016,167.04539198951443,400.88088657331804,219.54780947276666,168.95436679599575,405.06196083886334,44944500,21492700,19672300
2024-11-05,221.99176025390625,168.7654571533203,406.7027587890625,222.48849724939907,169.55091475770118,410.102988488707,219.69683776020295,167.87061532690117,403.3618329661191,220.3525342324639,168.45722424913848,403.6484884800003,28111300,18242100,17626000
2024-11-06,221.26651000976562,175.49658203125,415.3218994140625,224.59465366535846,175.92412112315387,415.588796997366,219.7464961432124,172.50386907265272,405.7735840748554,221.15722727351368,172.80214969030013,407.6516405324137,54561100,33695500,26681800
2024-11-07,225.99545288085938,179.71224975585938,420.5111999511719,226.39285156162418,180.0403569286527,421.9147952799536,223.10445516924474,176.1726914135067,415.02538074069076,223.16406118155706,176.39142952870222,416.40918800268514,42137700,25352900,19901800
2024-11-08,225.7269287109375,177.32601928710938,417.6546630859375,227.4176895436531,179.86136646447602,421.568869701991,225.17991383614745,177.05756522942787,416.90344044148964,225.9357792784742,179.612801825818,420.40251992805025,38328800,22006200,16891400
2024-11-11,223.01173400878906,179.31455993652344,413.17706298828125,224.4737485807484,179.5134086393181,419.8984307044044,220.29657059338746,177.44534875364968,411.19029254705583,223.77755477883602,177.5547178158643,417.6348987728619,42005600,17450400,24503300
2024-11-12,223.01173400878906,180.57723999023438,418.13897705078125,224.36434561359883,181.44225527864106,419.5326784209289,222.14646565326132,178.3600475857902,412.37639607879026,223.3300027044557,178.78758666786376,413.41424403977334,40398300,25134900,19401200
2024-11-13,223.89691162109375,177.8529815673828,420.2839050292969,225.4185978724207,179.9210412566759,424.366129168666,221.54973296285615,177.51492211643085,413.3747019871383,222.79294167641658,179.423911961303,416.7650676989441,48566200,23184000,21502200
2024-11-14,226.9800567626953,174.5719451904297,421.9543762207031,227.62651917059247,177.79334885525918,423.21957584577814,223.77755016405436,173.3191846841435,415.14402288993426,223.79744575109493,177.25644065886235,420.086213638624,44923900,31007500,30246900
2024-11-15,223.77755737304688,171.4996795654297,410.2018127441406,225.6871240415238,173.1402002652983,417.91161788162964,223.05152776948486,170.236966835199,408.8575514031372,225.1699449930133,172.73255057874763,414.96609164012756,47923700,32504600,28247600
2024-11-18,226.7811737060547,174.29354858398438,410.95306396484375,228.49183017609323,174.4327441914951,413.56252505276035,223.94665165924164,171.90731866370794,407.33537663624696,224.0262188410909,172.424337422112,410.0733395128572,44633700,20135300,24727000
2024-11-19,227.0397491455078,177.09735107421875,412.9595947265625,228.90953992555222,177.8430450835762,413.1078544202765,225.4285554930197,172.56353392471485,406.79171998540573,225.74680903538962,172.72261895446178,408.33368112951007,36211800,23434900,18133500
2024-11-20,227.75584411621094,174.96961975097656,410.6861267089844,228.68078414631773,176.65985629395433,412.4653333453386,224.6627401240164,172.7822539205829,405.8328921341125,226.82094870348703,176.32181201959514,412.0501760807684,35169600,18997100,19191700
2024-11-21,227.27845764160156,166.66758728027344,408.9132995605469,228.90954693288327,173.1302686962832,415.7570819396626,224.48372676835862,162.76014278127062,406.3580380143849,227.63650237265796,172.9015782767723,415.47976649879917,42108300,59734400,20780200
2024-11-22,228.62109375,163.8140411376953,413.00372314453125,229.46648170496493,165.5042928911672,413.39988374041405,226.82093004738374,162.9589781366054,407.1206461090675,226.82093004738374,164.89779453956643,407.4276728377604,38168300,38604600,24814600
2024-11-25,231.6048126220703,166.68743896484375,414.7765808105469,231.98275293866183,167.6618232619843,417.0446130867062,228.49182822914253,164.65915820880082,410.8743369468268,230.20248468460477,165.13639806236714,414.3705063731925,90152800,33135300,27691100
2024-11-26,233.78292846679688,168.14903259277344,423.888427734375,234.2901673751303,168.84502584498395,424.92838338966095,232.0623317186483,166.61788081451584,414.83603494213827,232.0623317186483,166.6675967855572,415.5689336176803,45986200,20486700,23458900
2024-11-27,233.6536102294922,168.2583770751953,418.93634033203125,234.40949083683986,168.50694172289835,423.13572759358533,232.53970008294309,167.0553326761747,417.97563494679554,233.19611792325418,168.02970184723952,421.03601885024915,33498400,19266500,18332400
2024-11-29,236.04058837890625,167.97999572753906,419.4018249511719,236.51797629056327,168.4572356311654,420.808229889217,232.698842645531,166.20027942100947,413.7960631011275,233.5342752849028,167.53258236969043,416.06412568619913,28481400,14257200,16271900
2024-12-02,238.2882843017578,170.5054168701172,426.84979248046875,239.4817615684827,171.09202581712017,428.8504232970242,235.8714939748314,167.60218350894124,417.27244986667705,235.98089694287458,167.80103219947992,417.52996787602956,48137100,23789100,20207200
2024-12-03,241.3316650390625,170.35626220703125,427.0676574707031,241.44106801091166,171.68856506902026,428.32547569363487,237.60203896586935,169.86908521024029,423.6407942127541,238.5070985351772,170.50541009739786,425.72067515411175,38861000,22248700,18302000
2024-12-04,241.68971252441406,173.36886596679688,433.2280578613281,242.78374225546824,173.90577410275552,435.4564952904926,239.9392801306149,170.0778724521122,428.483953715763,241.55047375645148,170.1673520843779,428.8801143248133,44383900,31615100,26009400
2024-12-05,241.71954345703125,171.6488037109375,438.3782043457031,243.21139387343032,175.0491662947447,440.3986627358307,240.81449907142343,171.34058597302015,431.9900352112823,242.66439419479377,174.35318831054713,433.72326431540773,40033900,21356200,21697800
2024-12-06,241.52064514160156,173.70692443847656,439.3191223144531,243.3009285590703,174.07479526094843,441.82487523918803,240.76477968960373,170.8732813965907,437.5363542028089,241.5902721155965,171.04230353586647,438.0612738202398,36870600,21462400,18821000
2024-12-09,245.40939331054688,174.5629425048828,441.74560546875,245.89673657618508,175.4488461178741,444.03346541962105,240.43655859300793,172.85085672876534,436.2785166631167,240.51612576959502,173.15944286734856,438.3583975889403,44649200,25389600,19144400
2024-12-10,246.42384338378906,184.31787109375,439.0813903808594,246.8614552449502,185.502397306232,445.31111943385133,244.00703794178958,180.21683563214248,437.3679889585384,245.54861966146674,182.00855531536865,440.13125981361975,36914800,54813000,18469500
2024-12-11,245.15081787109375,194.50079345703125,444.6871643066406,249.43739908317045,194.7098337526011,446.034146674654,244.92205654138039,183.99935507018319,439.7945036123786,246.61283253090062,184.45722971599074,439.7945036123786,45205800,67894100,19200200
2024-12-12,246.61282348632812,191.07662963867188,445.251708984375,247.38858448031883,194.28179760891206,451.7884649521135,244.3451969163318,190.8277801088796,444.8060093995974,245.54862958315107,194.10263323797517,444.8060093995974,32777500,34817500,20834800
